QueryId,EntityId
011,3887867
011,1749448
011,224104
011,3445794
011,859278
011,4419103
011,3447257
011,3206983
011,3188994
011,2208028
011,4098966
011,4098964
011,3538826
011,2522110
011,2200400
011,1793223
011,1588966
011,1488048
011,1487993
011,1487982
011,1487975
011,1487971
011,1487942
011,1487940
011,1487920
011,1487881
011,1487873
011,1487820
011,1464307
011,1440301
011,1419652
011,1383365
011,1275374
011,1152138
011,439984
011,284164
011,1952708
011,866808
011,3959023
011,3954789
011,3756288
011,3437958
011,3345713
011,2874825
011,2229659
011,1553355
011,244757
011,219281
011,1147476
011,4407025
011,4399555
011,1770443
011,3664889
011,3203444
011,4547161
011,4458742
011,4183761
011,4133567
011,4098969
011,4059339
011,3956069
011,3833205
011,3828484
011,3529313
011,3288711
011,3257221
011,3188811
011,3172922
011,2998808
011,2980926
011,2847377
011,2671780
011,2547855
011,2540705
011,2331555
012,2535611
012,3532969
012,4386355
012,3294442
012,2799372
012,2535656
012,718961
012,2983191
012,1163565
012,4547578
012,2588750
012,2535806
012,1472539
012,4334062
012,2535755
012,2535750
012,1897513
012,979589
012,933192
012,407414
012,350904
012,3375645
012,3261845
012,3243461
012,2932642
012,2535627
012,2343448
012,1995437
012,4331122
012,3966039
012,3815204
012,3597966
012,3420921
012,2990215
012,2990199
012,2983150
012,2983066
012,2982860
012,2932646
012,2932498
012,1944223
012,724773
012,717166
012,647108
012,4388305
012,4360962
012,4310339
012,3711626
012,3695355
012,3597061
012,3509832
012,2983265
012,2982892
012,2979123
012,2708316
012,2536004
012,2056364
012,1458563
012,1090838
012,962753
012,602279
012,2245698
012,3288876
012,884273
012,4527504
012,4471778
012,4272331
012,4210550
012,4085224
012,3886108
012,3813238
012,3769157
012,3670258
012,3597766
012,3514084
012,3425182
012,3157999
012,3088980
012,3002067
012,2990782
012,2987198
012,2983137
012,2980146
012,2932780
012,2932598
012,2932505
012,2932448
012,2932428
012,2932405
012,2792872
012,2673235
012,2535991
012,2535668
012,2535624
012,1996489
012,1944224
012,1873594
012,1689651
012,1673998
014,2544662
014,3996709
014,3996671
014,1139122
014,2520107
014,1323357
014,3708481
014,4239795
014,1323363
014,850985
014,1323374
014,153608
014,3062672
014,1704800
014,1323574
014,1323360
014,1323346
014,1188820
014,872414
014,1323399
014,3858984
014,3136334
014,3072516
014,1323541
014,1323464
014,1323355
014,1323319
014,1323302
014,1323283
014,1293494
014,1173264
014,718439
014,1323409
014,1323471
014,1064209
014,3334619
014,4627616
014,3774389
014,2802449
014,3071062
014,2757648
014,3399391
014,2864329
014,2842479
014,2657949
014,1674170
014,1483491
014,1323785
014,1323619
014,1323540
014,1323539
014,1323531
014,1323469
014,1323461
014,1323451
014,1323444
014,1323379
014,1323375
014,1323301
014,998536
014,850988
014,850986
014,4156654
014,1323581
014,1323570
014,1323338
014,2597245
014,498649
014,3381410
014,3305583
014,2883562
014,2650057
014,1816794
014,1503903
014,1503710
014,4186953
014,2333596
014,4502280
014,4281460
014,4209342
014,4182392
014,3865076
014,3626861
014,3626093
014,3461566
014,3434112
014,3223189
014,3220511
014,3168622
014,3073073
014,3069197
014,3060644
014,2981945
014,2980548
014,2980545
014,2767444
014,2358755
014,1965720
014,1788564
016,1495035
016,1567869
016,4129604
016,4089570
016,968351
016,2502437
016,2405159
016,4243663
016,3610184
016,4087868
016,3211113
016,1097096
016,4147157
016,4243634
016,435017
016,2557986
016,3706826
016,4589620
016,4185287
016,4131853
016,4609597
016,3244631
016,2616777
016,831044
016,323860
016,4083011
016,3700709
016,2320404
016,1211747
016,4203408
016,4122514
016,4114491
016,4072472
016,1005699
016,2555642
016,4082094
016,3659727
016,3091353
016,1765311
016,961793
016,644273
016,499481
016,3338502
016,4556876
016,4243620
016,4205553
016,4113499
016,4095328
016,4058871
016,2860317
016,1687281
016,1542625
016,592023
016,136385
016,2558521
016,4127452
016,4122316
016,4116412
016,4107662
016,4091317
016,1975158
016,1953638
016,1656673
016,1066901
016,870951
016,713957
016,304497
016,3808230
016,4107744
016,4098380
016,4090325
016,4081360
016,4074782
016,4058862
016,3828759
016,3823420
016,2458154
016,2451641
016,1239560
016,1053892
016,913677
016,681855
016,92038
016,4298375
016,4129048
016,4102355
016,4075372
016,3422098
016,3265213
016,3220330
016,2860319
016,2433321
016,1779340
016,872546
016,2558378
016,4459448
016,4221012
016,4123249
016,4111965
020,1973341
020,1431035
020,1973334
020,200689
020,1487700
020,3313471
020,1001096
020,3148310
020,3148406
020,1419652
020,3945185
020,3874515
020,1488004
020,1488003
020,1487969
020,1487960
020,1021464
020,1487822
020,1487811
020,3074534
020,1951191
020,2200400
020,284164
020,1401070
020,4581896
020,1972074
020,1487739
020,249802
020,199845
020,848978
020,1964749
020,4547654
020,2475952
020,249352
020,1793223
020,471347
020,4547161
020,4059339
020,1969234
020,1964252
020,603263
020,4252782
020,2526630
020,917421
020,4098966
020,4098964
020,3538826
020,2522110
020,1588966
020,1488048
020,1487993
020,1487982
020,1487975
020,1487971
020,1487942
020,1487940
020,1487920
020,1487881
020,1487873
020,1487820
020,1464307
020,1440301
020,1383365
020,1275374
020,1152138
020,439984
020,4547164
020,4098972
020,1972920
020,1487691
020,4458742
020,3828484
020,3529313
020,3257221
020,1487889
020,1487810
020,976103
020,853072
020,350067
020,2703541
020,3148306
020,2771192
020,1291014
020,1972860
020,1793225
020,1664936
020,1487874
020,4589614
020,4548387
020,513491
020,1467806
020,1010306
020,3148312
020,1487834
020,383986
020,3727090
020,2987035
020,1970697
020,1881320
021,4548404
021,3138237
021,4452208
021,2470206
021,3138162
021,4548401
021,1981921
021,1715315
021,4388727
021,3073514
021,3139462
021,2837995
021,2155333
021,1951055
021,3138948
021,2535256
021,3139520
021,4197513
021,3168525
021,2324814
021,1276504
021,3138761
021,3183662
021,4452011
021,3138485
021,4452012
021,4452010
021,1951053
021,2555946
021,789139
021,4421068
021,4063115
021,3139573
021,2499993
021,1437673
021,2484315
021,1855387
021,736833
021,1534144
021,565851
021,3139876
021,41456
021,1469022
021,3138078
021,2508508
021,234802
021,45216
021,3632424
021,1733039
021,1502142
021,944419
021,2388548
021,2558144
021,2448818
021,3294914
021,2837355
021,2504781
021,262546
021,3139678
021,3028682
021,3809916
021,2758381
021,2697008
021,2508506
021,2508505
021,2508504
021,2508503
021,2508502
021,2508501
021,2508500
021,2508499
021,566847
021,2916291
021,4421613
021,1432222
021,4388961
021,4532172
021,4388730
021,3809959
021,565536
021,502878
021,3139101
021,3138209
021,2504785
021,566337
021,566330
021,3299845
021,1185827
021,789062
021,2470130
021,1407257
021,3138464
021,3138341
021,2558156
021,2508509
021,730490
021,569097
021,569096
021,566845
022,4548404
022,3138237
022,4452208
022,2470206
022,3138162
022,4548401
022,1981921
022,1715315
022,4388727
022,3073514
022,3139462
022,2837995
022,2155333
022,1951055
022,3138948
022,3139520
022,4197513
022,3168525
022,2324814
022,1276504
022,3138761
022,3183662
022,4452011
022,3138485
022,4452012
022,4452010
022,1951053
022,2555946
022,789139
022,4421068
022,4063115
022,3139573
022,2499993
022,1437673
022,2484315
022,1855387
022,736833
022,1534144
022,565851
022,3139876
022,41456
022,1469022
022,3138078
022,2508508
022,234802
022,45216
022,2388548
022,2558144
022,2448818
022,3294914
022,2837355
022,2504781
022,262546
022,3139678
022,3028682
022,3809916
022,2758381
022,2697008
022,2508506
022,2508505
022,2508504
022,2508503
022,2508502
022,2508501
022,2508500
022,2508499
022,566847
022,2916291
022,4421613
022,1432222
022,4388961
022,4532172
022,4388730
022,3809959
022,565536
022,502878
022,3139101
022,3138209
022,2504785
022,566337
022,566330
022,3299845
022,1185827
022,789062
022,2470130
022,1407257
022,3138464
022,3138341
022,2558156
022,2508509
022,730490
022,569097
022,569096
022,566845
022,566774
022,564822
022,3484717
022,3139201
022,3071663
025,3138237
025,3138162
025,419726
025,2981089
025,2553666
025,3139462
025,2536271
025,3183662
025,1572766
025,931454
025,3139520
025,3138948
025,2509269
025,469865
025,2490850
025,4452011
025,941327
025,493189
025,2538971
025,897714
025,3068468
025,4452012
025,3138761
025,2155333
025,1775028
025,3749391
025,4402599
025,1062106
025,805111
025,2982833
025,243350
025,3139573
025,3138485
025,4246525
025,3823264
025,2226829
025,2538953
025,2505593
025,2558411
025,792981
025,3195874
025,2543161
025,777994
025,2536317
025,536604
025,4063115
025,1855387
025,4358959
025,2320420
025,941411
025,4577083
025,3245629
025,623407
025,4483679
025,2539000
025,4525735
025,3680578
025,1544930
025,4418536
025,2989090
025,2536322
025,2525226
025,2234635
025,3770488
025,3299878
025,3071662
025,3114682
025,2536261
025,2442400
025,1043022
025,274459
025,4421068
025,4388961
025,3139876
025,3139678
025,3028682
025,2470130
025,1437673
025,789139
025,41456
025,1949754
025,3836577
025,2344646
025,2281643
025,1643120
025,3971983
025,2536270
025,3884091
025,3863477
025,4303928
025,3092528
025,3010780
025,4037179
025,3681937
025,3124999
025,2394881
025,1640414
025,1640412
025,1142720
026,594680
026,3138237
026,3138162
026,2508380
026,3211177
026,3139462
026,931454
026,3183662
026,3139520
026,3138948
026,4430977
026,4452011
026,3885178
026,1001602
026,948052
026,4452012
026,3138761
026,2155333
026,3685408
026,2779565
026,1571277
026,3139573
026,3138485
026,4246525
026,3823264
026,2226829
026,2779566
026,2673013
026,272222
026,2508351
026,4063115
026,1855387
026,4494261
026,4455739
026,3683265
026,3157939
026,3093040
026,2508403
026,1684659
026,1641451
026,1569413
026,309935
026,289061
026,3058500
026,4421068
026,4388961
026,3139876
026,3139678
026,3028682
026,2470130
026,1437673
026,789139
026,41456
026,3937063
026,3810999
026,4592890
026,4531299
026,4185060
026,3805608
026,3654387
026,3287542
026,3157940
026,2889318
026,2508308
026,2508277
026,2399869
026,2222963
026,2184623
026,1949623
026,1948726
026,1910549
026,1891410
026,1867808
026,1696000
026,1641449
026,1399091
026,1221994
026,1054684
026,829402
026,508623
026,500529
026,474858
026,272083
026,4388613
026,4069423
026,4397664
026,4167670
026,2290518
026,1027662
026,4494391
026,2617802
026,1621882
026,1250319
026,4571391
026,4529054
026,4517686
026,4478150
026,4410818
026,4385853
027,2777861
027,3360177
027,1772141
027,551493
027,2659940
027,1714467
027,3498288
027,1246288
027,2523813
027,3136883
027,2865211
027,2659533
027,917422
027,917421
027,2515994
027,3489341
027,1418407
027,3024330
027,3824168
027,1079503
027,3613097
027,1246424
027,514434
027,4182338
027,3955608
027,1217173
027,917424
027,713831
027,337434
027,4062197
027,3136808
027,3137434
027,1714484
027,1459609
027,1787415
027,765302
027,773445
027,761498
027,487240
027,548014
027,3824621
027,3750859
027,3583729
027,3220292
027,2919111
027,2850676
027,2409956
027,1324876
027,1015775
027,3871889
027,1453816
027,3136837
027,3136964
027,4273472
027,2584189
027,2650518
027,1415599
027,2409658
027,3511675
027,3136922
027,487275
027,4280893
027,3706037
027,2891319
027,2388610
027,1714397
027,1627743
027,1271949
027,3159704
027,3750565
027,3727649
027,3074221
027,2995550
027,2944916
027,2850716
027,1470517
027,1326526
027,1217171
027,917437
027,917420
027,542518
027,421027
027,559430
027,4273742
027,1052995
027,1267754
027,1246294
027,325636
027,4449523
027,4370988
027,4255819
027,3501100
027,2924070
027,2617599
027,2436055
027,2331977
027,2296176
027,2084794
027,2066688
028,1772141
028,2850676
028,2777861
028,3360177
028,551493
028,2850716
028,3019530
028,713831
028,1714467
028,2865211
028,2659533
028,917422
028,917421
028,2515994
028,1015775
028,1497453
028,2409956
028,4182338
028,3955608
028,1217173
028,917424
028,337434
028,1217171
028,3137434
028,1714484
028,3750859
028,4054649
028,3352185
028,1930037
028,1370765
028,1258669
028,965654
028,3824621
028,3583729
028,3220292
028,2919111
028,1324876
028,3871889
028,1453816
028,4062197
028,2995550
028,1326526
028,3613097
028,2409658
028,3937478
028,3885237
028,2906644
028,2383187
028,1596823
028,1137256
028,749959
028,640883
028,527585
028,462236
028,3511675
028,4280893
028,3706037
028,2891319
028,2388610
028,1714397
028,1627743
028,1271949
028,548014
028,3976901
028,3391970
028,487262
028,3750565
028,3727649
028,3074221
028,2944916
028,1470517
028,917437
028,917420
028,542518
028,421027
028,1750941
028,4533884
028,4309540
028,4231024
028,3655572
028,3331067
028,2916428
028,2830406
028,2302011
028,1954074
028,1837735
028,1335755
028,1107133
028,844810
028,631678
028,630713
028,3206763
028,4441405
028,4449523
028,4370988
028,4255819
028,3501100
028,2924070
028,2617599
032,2558181
032,1072294
032,660847
032,2515994
032,659550
032,2920077
032,2135818
032,291253
032,1714484
032,1936383
032,625823
032,3231017
032,509604
032,1453816
032,3404634
032,3821350
032,2520103
032,655623
032,3849839
032,1619542
032,1575623
032,3871889
032,3852759
032,3826774
032,3272382
032,2544388
032,2317462
032,2137991
032,2034198
032,884933
032,659342
032,4066427
032,2500785
032,1714384
032,3706037
032,4524354
032,2097818
032,3542584
032,1035340
032,4449523
032,3852758
032,2684188
032,2536059
032,2099203
032,955843
032,741616
032,153608
032,655557
032,4280893
032,4062197
032,2891319
032,2388610
032,1714397
032,1627743
032,1271949
032,548014
032,1110650
032,661274
032,2409658
032,2619450
032,1883442
032,1526422
032,3501100
032,1326416
032,4011024
032,3548263
032,3504738
032,2650438
032,2619346
032,2583424
032,2106139
032,1376119
032,297374
032,1714383
032,3070437
032,4445223
032,4083014
032,3933260
032,3852957
032,3265433
032,3040160
032,3033711
032,2729581
032,2455289
032,2436224
032,2384553
032,2140618
032,2109950
032,1105808
032,902503
032,679800
032,661249
032,659332
032,451588
032,340294
032,3648375
032,4476650
032,3852881
032,3640184
033,2535256
033,2498104
033,1733039
033,1502142
033,944419
033,4277301
033,4028517
033,3632424
033,2628825
033,2840989
033,4367751
033,1961251
033,1400633
033,4548880
033,4343165
033,4028576
033,3425493
033,3143567
033,1465605
033,2914943
033,2336615
033,1061184
033,1052437
033,4028551
033,4545966
033,3862717
033,3653004
033,3181031
033,2535794
033,1896945
033,1061251
033,1061066
033,3823140
033,224926
033,4145549
033,4042661
033,4028561
033,4028550
033,4028525
033,4028516
033,3087138
033,3006683
033,2649767
033,2344974
033,2306624
033,2029906
033,1909634
033,1902025
033,1865102
033,1357983
033,1348735
033,3066683
033,3060199
033,2324690
033,1647522
033,1641768
033,1417897
033,1061444
033,1061289
033,1061204
033,1061089
033,853518
033,627737
033,4122665
033,3632419
033,2914970
033,2914964
033,2914890
033,1502032
033,772844
033,3564566
033,4028538
033,2840990
033,473853
033,224949
033,4393703
033,4377023
033,4323894
033,4243574
033,4203188
033,4160384
033,3913134
033,3727606
033,3356997
033,3340453
033,3113592
033,3092518
033,3082408
033,3002867
033,2970987
033,2672598
033,2602103
033,2447062
033,2357482
033,1936463
033,1838445
033,1401202
033,1061810
033,1061309
037,2558116
037,1912665
037,1096659
037,2840989
037,2390307
037,1096683
037,2869829
037,2066677
037,1096670
037,4028517
037,1844950
037,1549839
037,3484837
037,2315025
037,1033675
037,845570
037,165077
037,1648580
037,945443
037,4548880
037,232224
037,1399659
037,4277301
037,532384
037,3006683
037,2840990
037,1865102
037,3464626
037,1984714
037,1096708
037,1096682
037,1096657
037,3216343
037,2517858
037,955939
037,3425493
037,3922376
037,4261004
037,3563004
037,2200343
037,2092455
037,1486160
037,1260334
037,1097408
037,1096745
037,1096695
037,1035352
037,470551
037,4593785
037,2522088
037,1035030
037,1465605
037,1096911
037,1851807
037,4028586
037,783304
037,4057586
037,4039599
037,4039598
037,3886875
037,3846026
037,3722963
037,3494665
037,3384029
037,2983109
037,2865376
037,2579223
037,2343622
037,1434533
037,1415421
037,1409221
037,1377802
037,1097271
037,1097261
037,1096961
037,1096953
037,1096719
037,1096709
037,1096707
037,1096692
037,1096691
037,1096681
037,1096680
037,1096665
037,1096664
037,1096663
037,1096654
037,1096652
037,1096648
037,1080815
037,1080196
037,1080194
037,864764
037,784212
037,517645
037,349664
037,200380
037,3581926
037,4268397
038,2558116
038,1912665
038,1096659
038,1853572
038,2390307
038,1096683
038,2840989
038,2869829
038,1096670
038,4028517
038,3484837
038,2315025
038,1033675
038,845570
038,165077
038,4548880
038,4277301
038,3006683
038,2066677
038,1984714
038,1648580
038,1096708
038,1096682
038,1096657
038,945443
038,3265372
038,3425493
038,955939
038,1399659
038,1865102
038,4261004
038,3563004
038,3216343
038,2517858
038,2200343
038,2092455
038,1486160
038,1260334
038,1097408
038,1096745
038,1096695
038,1035352
038,470551
038,232224
038,1465605
038,3494665
038,1096911
038,4028586
038,4028576
038,4593785
038,4057586
038,4039599
038,4039598
038,3922376
038,3886875
038,3846026
038,3722963
038,3384029
038,2983109
038,2865376
038,2579223
038,2522088
038,2343622
038,1844950
038,1549839
038,1434533
038,1415421
038,1409221
038,1377802
038,1097271
038,1097261
038,1096961
038,1096953
038,1096719
038,1096709
038,1096707
038,1096692
038,1096691
038,1096681
038,1096680
038,1096665
038,1096664
038,1096663
038,1096654
038,1096652
038,1096648
038,1080815
038,1080196
038,1080194
038,1035030
038,864764
038,784212
038,517645
038,349664
038,200380
038,1851807
038,4532713
038,3694549
038,481291
039,1489199
039,3069725
039,136278
039,4345721
039,1539070
039,4235622
039,3883406
039,3439576
039,3538812
039,3538811
039,2515480
039,3628143
039,622758
039,2238551
039,157769
039,2479543
039,513115
039,1068776
039,775520
039,2075160
039,2849022
039,358418
039,3915251
039,3680097
039,1322947
039,723293
039,622772
039,4235580
039,2779816
039,183176
039,3482481
039,4327969
039,4153058
039,2950809
039,358417
039,2982339
039,3533601
039,1472167
039,1069688
039,1173363
039,2823415
039,2522290
039,158204
039,150746
039,77764
039,3364845
039,2272928
039,1636882
039,2686027
039,4196185
039,3809007
039,3581968
039,3691279
039,3674790
039,2983181
039,2740636
039,951349
039,295512
039,13518
039,3071337
039,1636866
039,3438184
039,1874601
039,1646964
039,1428854
039,1206764
039,545220
039,3626102
039,2548810
039,1278799
039,766532
039,143518
039,3829919
039,3639775
039,3245870
039,2842359
039,2611638
039,2011415
039,1553757
039,1104722
039,622790
039,622782
039,622776
039,622749
039,622738
039,622735
039,349121
039,3582712
039,2812546
039,2044727
039,1874381
039,1870624
039,1089459
039,829750
039,1186494
039,4080394
039,3245849
039,3127240
039,1289527
045,2918535
045,2250721
045,1090295
045,287271
045,502213
045,2052441
045,445490
045,2780949
045,1008565
045,1143913
045,2647181
045,2103253
045,1998739
045,241252
045,3778965
045,2459573
045,679176
045,1465903
045,1372575
045,2258776
045,1227145
045,651856
045,628670
045,1615745
045,1118525
045,397353
045,4200163
045,1480414
045,2558122
045,3468532
045,2964966
045,896276
045,1724238
045,269071
045,2399177
045,1215693
045,3487687
045,4206543
045,238082
045,1587281
045,4213599
045,1672737
045,652212
045,2109904
045,2172744
045,2793213
045,4343885
045,4199927
045,461593
045,2395802
045,1632441
045,645305
045,3811027
045,342863
045,2385629
045,2807999
045,1122898
045,2423282
045,2174933
045,3772706
045,3638287
045,2389189
045,3194457
045,2024130
045,2667216
045,2089901
045,679214
045,399491
045,2776983
045,2371471
045,3962503
045,3785483
045,1389955
045,1207789
045,3248024
045,4239893
045,2335173
045,1037216
045,304421
045,2053670
045,722444
045,846565
045,220964
045,2192427
045,3178540
045,3821384
045,934526
045,4250758
045,2109955
045,4240816
045,390145
045,3439088
045,579737
045,1071779
045,1332664
045,3976235
045,2815721
045,3617417
045,3001356
046,2783499
046,1919056
046,3396435
046,662322
046,1908468
046,2416826
046,3212131
046,2197308
046,2414815
046,914754
046,3211994
046,4578954
046,3111780
046,2294877
046,1758123
046,4004933
046,2295432
046,2481095
046,1746856
046,3132888
046,2295010
046,3448678
046,2349249
046,1552654
046,1085701
046,3618941
046,2295741
046,3212295
046,915733
046,2288766
046,2415785
046,2415765
046,2414235
046,3212237
046,4591091
046,537779
046,2294539
046,2294148
046,2234679
046,1078361
046,4185024
046,1636579
046,758455
046,3037026
046,1708461
046,3406044
046,169083
046,268813
046,275024
046,4541529
046,2280758
046,3676484
046,2234309
046,3211949
046,2349265
046,3212009
046,3969057
046,2324991
046,1834482
046,4570161
046,3775810
046,3775784
046,3211997
046,2414642
046,2349239
046,2295512
046,915739
046,1395933
046,4101746
046,3815997
046,228208
046,664527
046,624625
046,3920781
046,1575261
046,3212777
046,4583485
046,2294294
046,2197201
046,1654318
046,4593515
046,4011936
046,3996565
046,935952
046,868219
046,417683
046,3448860
046,3966877
046,1867568
046,1629293
046,2416095
046,3961483
046,1636577
046,4583501
046,2415676
046,2843530
046,2616973
046,3841776
046,3212613
047,2934107
047,936702
047,3709440
047,485003
047,367758
047,869796
047,2520124
047,4621079
047,2520123
047,2536059
047,1646626
047,3997211
047,2566414
047,4311023
047,1587507
047,674092
047,4363846
047,2955550
047,1323674
047,3873254
047,1399933
047,4025040
047,2510600
047,577208
047,3024344
047,863874
047,1173266
047,4100265
047,2684817
047,655868
047,248720
047,1324519
047,1541817
047,1190957
047,1246307
047,1324250
047,1950433
047,1323718
047,3456951
047,3018015
047,1590899
047,906735
047,496253
047,4455607
047,3062993
047,1135115
047,1845060
047,1957565
047,1014625
047,3416570
047,2677515
047,928329
047,3252051
047,4480308
047,926371
047,2564614
047,662973
047,1250841
047,1203468
047,1098092
047,1175852
047,497937
047,2944818
047,2390307
047,581723
047,3449049
047,2865333
047,1323281
047,1246169
047,4576690
047,1087789
047,3840841
047,3657456
047,3504714
047,656228
047,2397078
047,1409831
047,2219034
047,1550377
047,1379938
047,3015421
047,2298279
047,1323156
047,574599
047,1324275
047,3671689
047,1933092
047,822938
047,169392
047,660465
047,679792
047,2201074
047,1971624
047,1641837
047,4548682
047,3019172
047,1709367
047,4043528
047,3066787
052,3672549
052,3672547
052,3672550
052,3637125
052,3937512
052,3937403
052,3672524
052,3351030
052,2545708
052,3672526
052,2544451
052,3321450
052,3672531
052,3672546
052,3672543
052,1045937
052,3672553
052,2487160
052,2860614
052,3672523
052,3203359
052,2394732
052,989116
052,2986412
052,2580356
052,2140907
052,782311
052,3370182
052,4320525
052,3674350
052,3319337
052,3906721
052,2788401
052,2535992
052,1536653
052,1154894
052,918516
052,4340963
052,4373484
052,3672538
052,386494
052,3528770
052,3249645
052,1361616
052,729221
052,691663
052,674745
052,3864065
052,3672558
052,3672537
052,3148005
052,2876496
052,1959966
052,1536330
052,1032151
052,781635
052,2874954
052,2860554
052,284199
052,3959829
052,3672529
052,1472874
052,3343278
052,4272029
052,1690307
052,2584623
052,945223
052,4271949
052,3672555
052,2275631
052,1493104
052,739051
052,572381
052,3674345
052,2606394
052,1142707
052,3864054
052,3672535
052,1876474
052,1028039
052,1028038
052,3186653
052,4318662
052,3628784
052,3117329
052,3116790
052,545247
052,295323
052,3671580
052,4252507
052,3883815
052,773970
052,434668
052,3684810
052,3671452
052,3655425
052,4399669
052,3562676
052,3345100
053,2376831
053,2545122
053,2545094
053,2377273
053,2042605
053,3068928
053,1495410
053,3481945
053,2553777
053,1497338
053,2038774
053,2945601
053,2544934
053,1375259
053,3861824
053,3861806
053,3066683
